SampleID,Plate,Date,avg_copies_per_g_sample,avg_std,C_material,Sample_source,Week,HRT,Gene
WC-6-15W,2,25-Feb-25,2344170.4428155734,56152.66501541666,woodchip,water,15.0,8,nirK
WC-6-15W,2,25-Feb-25,2344170.4428155734,56152.66501541666,woodchip,water,15.0,8,nirK
INF15,3,25-Feb-25,274793.46525948384,46436.03760856159,influent,water,15.0,8,nirK
INF15,3,25-Feb-25,274793.46525948384,46436.03760856159,influent,water,15.0,8,nirK
INF15,3,25-Feb-25,274793.46525948384,46436.03760856159,influent,water,15.0,8,nirK
CC-1-18W,3,25-Feb-25,12207849.505296707,278100.7285487031,corncob,water,18.0,8,nirK
CC-1-18W,3,25-Feb-25,12207849.505296707,278100.7285487031,corncob,water,18.0,8,nirK
CC-1-18W,3,25-Feb-25,12207849.505296707,278100.7285487031,corncob,water,18.0,8,nirK
CC-2-19W,3,25-Feb-25,29558265.71089981,7525293.821682966,corncob,water,19.0,8,nirK
CC-2-19W,3,25-Feb-25,29558265.71089981,7525293.821682966,corncob,water,19.0,8,nirK
CC-2-19W,3,25-Feb-25,29558265.71089981,7525293.821682966,corncob,water,19.0,8,nirK
CC-1-17W,3,25-Feb-25,18929910.411416527,5318991.208437815,corncob,water,17.0,8,nirK
CC-1-17W,3,25-Feb-25,18929910.411416527,5318991.208437815,corncob,water,17.0,8,nirK
CC-1-17W,3,25-Feb-25,18929910.411416527,5318991.208437815,corncob,water,17.0,8,nirK
CC-2-18W,3,25-Feb-25,17871149.833891187,865503.9709539186,corncob,water,18.0,8,nirK
CC-2-18W,3,25-Feb-25,17871149.833891187,865503.9709539186,corncob,water,18.0,8,nirK
CC-2-18W,3,25-Feb-25,17871149.833891187,865503.9709539186,corncob,water,18.0,8,nirK
CC-3-19W,3,25-Feb-25,2527904.2434322694,286389.36513824126,corncob,water,19.0,8,nirK
CC-3-19W,3,25-Feb-25,2527904.2434322694,286389.36513824126,corncob,water,19.0,8,nirK
CC-3-19W,3,25-Feb-25,2527904.2434322694,286389.36513824126,corncob,water,19.0,8,nirK
CC-2-17W,3,25-Feb-25,19020963.068750944,1638777.8461765666,corncob,water,17.0,8,nirK
CC-2-17W,3,25-Feb-25,19020963.068750944,1638777.8461765666,corncob,water,17.0,8,nirK
CC-2-17W,3,25-Feb-25,19020963.068750944,1638777.8461765666,corncob,water,17.0,8,nirK
CC-3-18W,3,25-Feb-25,2582204.7649788056,177596.7809815028,corncob,water,18.0,8,nirK
CC-3-18W,3,25-Feb-25,2582204.7649788056,177596.7809815028,corncob,water,18.0,8,nirK
CC-3-18W,3,25-Feb-25,2582204.7649788056,177596.7809815028,corncob,water,18.0,8,nirK
WC-4-19W,3,25-Feb-25,2648703.743562869,615587.6028136613,woodchip,water,19.0,8,nirK
WC-4-19W,3,25-Feb-25,2648703.743562869,615587.6028136613,woodchip,water,19.0,8,nirK
WC-4-19W,3,25-Feb-25,2648703.743562869,615587.6028136613,woodchip,water,19.0,8,nirK
CC-3-17W,3,25-Feb-25,1481531.501040468,323439.74825059966,corncob,water,17.0,8,nirK
CC-3-17W,3,25-Feb-25,1481531.501040468,323439.74825059966,corncob,water,17.0,8,nirK
CC-3-17W,3,25-Feb-25,1481531.501040468,323439.74825059966,corncob,water,17.0,8,nirK
WC-4-18W,3,25-Feb-25,1802857.053559144,109676.23358449452,woodchip,water,18.0,8,nirK
WC-4-18W,3,25-Feb-25,1802857.053559144,109676.23358449452,woodchip,water,18.0,8,nirK
WC-4-18W,3,25-Feb-25,1802857.053559144,109676.23358449452,woodchip,water,18.0,8,nirK
WC-5-19W,3,25-Feb-25,4109588.878118776,402068.6939074552,woodchip,water,19.0,8,nirK
WC-5-19W,3,25-Feb-25,4109588.878118776,402068.6939074552,woodchip,water,19.0,8,nirK
WC-5-19W,3,25-Feb-25,4109588.878118776,402068.6939074552,woodchip,water,19.0,8,nirK
WC-4-17W,3,25-Feb-25,2107507.848238937,239138.94391116855,woodchip,water,17.0,8,nirK
WC-4-17W,3,25-Feb-25,2107507.848238937,239138.94391116855,woodchip,water,17.0,8,nirK
WC-4-17W,3,25-Feb-25,2107507.848238937,239138.94391116855,woodchip,water,17.0,8,nirK
WC-5-18W,3,25-Feb-25,3277199.3499785773,261935.23584456465,woodchip,water,18.0,8,nirK
WC-5-18W,3,25-Feb-25,3277199.3499785773,261935.23584456465,woodchip,water,18.0,8,nirK
WC-5-18W,3,25-Feb-25,3277199.3499785773,261935.23584456465,woodchip,water,18.0,8,nirK
WC-6-19W,3,25-Feb-25,1193229.7869104363,166856.03327382522,woodchip,water,19.0,8,nirK
WC-6-19W,3,25-Feb-25,1193229.7869104363,166856.03327382522,woodchip,water,19.0,8,nirK
WC-6-19W,3,25-Feb-25,1193229.7869104363,166856.03327382522,woodchip,water,19.0,8,nirK
WC-5-17W,3,25-Feb-25,2978456.4517370625,94446.52113870325,woodchip,water,17.0,8,nirK
WC-5-17W,3,25-Feb-25,2978456.4517370625,94446.52113870325,woodchip,water,17.0,8,nirK
WC-5-17W,3,25-Feb-25,2978456.4517370625,94446.52113870325,woodchip,water,17.0,8,nirK
WC-6-18W,3,25-Feb-25,4499077.231579405,233144.0707269219,woodchip,water,18.0,8,nirK
WC-6-18W,3,25-Feb-25,4499077.231579405,233144.0707269219,woodchip,water,18.0,8,nirK
WC-6-18W,3,25-Feb-25,4499077.231579405,233144.0707269219,woodchip,water,18.0,8,nirK
INF19,3,25-Feb-25,417138.027704843,70034.91676298679,influent,water,19.0,8,nirK
INF19,3,25-Feb-25,417138.027704843,70034.91676298679,influent,water,19.0,8,nirK
INF19,3,25-Feb-25,417138.027704843,70034.91676298679,influent,water,19.0,8,nirK
WC-6-17W,3,25-Feb-25,3261579.0159538966,151393.4491942718,woodchip,water,17.0,8,nirK
WC-6-17W,3,25-Feb-25,3261579.0159538966,151393.4491942718,woodchip,water,17.0,8,nirK
WC-6-17W,3,25-Feb-25,3261579.0159538966,151393.4491942718,woodchip,water,17.0,8,nirK
INF18,3,25-Feb-25,572673.7370886365,65910.81285619199,influent,water,18.0,8,nirK
INF18,3,25-Feb-25,572673.7370886365,65910.81285619199,influent,water,18.0,8,nirK
INF18,3,25-Feb-25,572673.7370886365,65910.81285619199,influent,water,18.0,8,nirK
CC-1-20W,3,25-Feb-25,11901164.158165926,1075758.875907523,corncob,water,20.0,8,nirK
CC-1-20W,3,25-Feb-25,11901164.158165926,1075758.875907523,corncob,water,20.0,8,nirK
CC-1-20W,3,25-Feb-25,11901164.158165926,1075758.875907523,corncob,water,20.0,8,nirK
INF17,3,25-Feb-25,646711.7306189666,84554.51640975705,influent,water,17.0,8,nirK
INF17,3,25-Feb-25,646711.7306189666,84554.51640975705,influent,water,17.0,8,nirK
INF17,3,25-Feb-25,646711.7306189666,84554.51640975705,influent,water,17.0,8,nirK
CC-1-19W,3,25-Feb-25,17173347.21261801,8343124.570110891,corncob,water,19.0,8,nirK
CC-1-19W,3,25-Feb-25,17173347.21261801,8343124.570110891,corncob,water,19.0,8,nirK
CC-1-19W,3,25-Feb-25,17173347.21261801,8343124.570110891,corncob,water,19.0,8,nirK
CC-2-20W,3,25-Feb-25,26045437.24023843,2412175.9329756494,corncob,water,20.0,8,nirK
CC-2-20W,3,25-Feb-25,26045437.24023843,2412175.9329756494,corncob,water,20.0,8,nirK
CC-2-20W,3,25-Feb-25,26045437.24023843,2412175.9329756494,corncob,water,20.0,8,nirK
CC-3-20W,4,25-Feb-25,294298.848726293,16478.303674029812,corncob,water,20.0,8,nirK
CC-3-20W,4,25-Feb-25,294298.848726293,16478.303674029812,corncob,water,20.0,8,nirK
CC-3-20W,4,25-Feb-25,294298.848726293,16478.303674029812,corncob,water,20.0,8,nirK
INF25,4,25-Feb-25,71269.99065424727,4153.792850253128,influent,water,25.0,16,nirK
INF25,4,25-Feb-25,71269.99065424727,4153.792850253128,influent,water,25.0,16,nirK
INF25,4,25-Feb-25,71269.99065424727,4153.792850253128,influent,water,25.0,16,nirK
INF27,4,25-Feb-25,56960.44881004549,10145.004912531247,influent,water,27.0,16,nirK
INF27,4,25-Feb-25,56960.44881004549,10145.004912531247,influent,water,27.0,16,nirK
WC-4-20W,4,25-Feb-25,1092319.9098658103,171270.17941549822,woodchip,water,20.0,8,nirK
WC-4-20W,4,25-Feb-25,1092319.9098658103,171270.17941549822,woodchip,water,20.0,8,nirK
WC-4-20W,4,25-Feb-25,1092319.9098658103,171270.17941549822,woodchip,water,20.0,8,nirK
WC-4-26W,4,25-Feb-25,1338659.2908294906,143328.98821121512,woodchip,water,26.0,16,nirK
WC-4-26W,4,25-Feb-25,1338659.2908294906,143328.98821121512,woodchip,water,26.0,16,nirK
WC-4-26W,4,25-Feb-25,1338659.2908294906,143328.98821121512,woodchip,water,26.0,16,nirK
CC-1-29W,4,25-Feb-25,361125.8764777964,42160.339951107024,corncob,water,29.0,16,nirK
CC-1-29W,4,25-Feb-25,361125.8764777964,42160.339951107024,corncob,water,29.0,16,nirK
CC-1-29W,4,25-Feb-25,361125.8764777964,42160.339951107024,corncob,water,29.0,16,nirK
WC-5-20W,4,25-Feb-25,1131302.240429466,226920.23863587837,woodchip,water,20.0,8,nirK
WC-5-20W,4,25-Feb-25,1131302.240429466,226920.23863587837,woodchip,water,20.0,8,nirK
WC-5-20W,4,25-Feb-25,1131302.240429466,226920.23863587837,woodchip,water,20.0,8,nirK
WC-5-26W,4,25-Feb-25,2338458.216199978,553929.9528233128,woodchip,water,26.0,16,nirK
WC-5-26W,4,25-Feb-25,2338458.216199978,553929.9528233128,woodchip,water,26.0,16,nirK
WC-5-26W,4,25-Feb-25,2338458.216199978,553929.9528233128,woodchip,water,26.0,16,nirK
CC-2-29W,4,25-Feb-25,775263.3354979847,94986.6710352398,corncob,water,29.0,16,nirK
CC-2-29W,4,25-Feb-25,775263.3354979847,94986.6710352398,corncob,water,29.0,16,nirK
CC-2-29W,4,25-Feb-25,775263.3354979847,94986.6710352398,corncob,water,29.0,16,nirK
WC-6-20W,4,25-Feb-25,1482609.894166869,430542.2142897548,woodchip,water,20.0,8,nirK
WC-6-20W,4,25-Feb-25,1482609.894166869,430542.2142897548,woodchip,water,20.0,8,nirK
WC-6-20W,4,25-Feb-25,1482609.894166869,430542.2142897548,woodchip,water,20.0,8,nirK
WC-6-26W,4,25-Feb-25,1788661.6816704783,189660.028133602,woodchip,water,26.0,16,nirK
WC-6-26W,4,25-Feb-25,1788661.6816704783,189660.028133602,woodchip,water,26.0,16,nirK
WC-6-26W,4,25-Feb-25,1788661.6816704783,189660.028133602,woodchip,water,26.0,16,nirK
CC-3-29W,4,25-Feb-25,833491.0291528135,90196.8627027336,corncob,water,29.0,16,nirK
CC-3-29W,4,25-Feb-25,833491.0291528135,90196.8627027336,corncob,water,29.0,16,nirK
CC-3-29W,4,25-Feb-25,833491.0291528135,90196.8627027336,corncob,water,29.0,16,nirK
INF20,4,25-Feb-25,125078.45048283914,21801.823354578424,influent,water,20.0,8,nirK
INF20,4,25-Feb-25,125078.45048283914,21801.823354578424,influent,water,20.0,8,nirK
INF20,4,25-Feb-25,125078.45048283914,21801.823354578424,influent,water,20.0,8,nirK
INF26,4,25-Feb-25,183478.42442333652,15333.766655872188,influent,water,26.0,16,nirK
INF26,4,25-Feb-25,183478.42442333652,15333.766655872188,influent,water,26.0,16,nirK
INF26,4,25-Feb-25,183478.42442333652,15333.766655872188,influent,water,26.0,16,nirK
WC-4-29W,4,25-Feb-25,1523922.9481361003,103487.78060085513,woodchip,water,29.0,16,nirK
WC-4-29W,4,25-Feb-25,1523922.9481361003,103487.78060085513,woodchip,water,29.0,16,nirK
WC-4-29W,4,25-Feb-25,1523922.9481361003,103487.78060085513,woodchip,water,29.0,16,nirK
WC-4-25W,4,25-Feb-25,726362.9172389206,47240.08764055648,woodchip,water,25.0,16,nirK
WC-4-25W,4,25-Feb-25,726362.9172389206,47240.08764055648,woodchip,water,25.0,16,nirK
WC-4-25W,4,25-Feb-25,726362.9172389206,47240.08764055648,woodchip,water,25.0,16,nirK
WC-4-27W,4,25-Feb-25,1470141.140108931,211854.5713622128,woodchip,water,27.0,16,nirK
WC-4-27W,4,25-Feb-25,1470141.140108931,211854.5713622128,woodchip,water,27.0,16,nirK
WC-4-27W,4,25-Feb-25,1470141.140108931,211854.5713622128,woodchip,water,27.0,16,nirK
WC-5-29W,4,25-Feb-25,1768169.13187872,238396.46874914828,woodchip,water,29.0,16,nirK
WC-5-29W,4,25-Feb-25,1768169.13187872,238396.46874914828,woodchip,water,29.0,16,nirK
WC-5-29W,4,25-Feb-25,1768169.13187872,238396.46874914828,woodchip,water,29.0,16,nirK
WC-5-25W,4,25-Feb-25,1761040.403872557,201028.19582549817,woodchip,water,25.0,16,nirK
WC-5-25W,4,25-Feb-25,1761040.403872557,201028.19582549817,woodchip,water,25.0,16,nirK
WC-5-25W,4,25-Feb-25,1761040.403872557,201028.19582549817,woodchip,water,25.0,16,nirK
WC-5-27W,4,25-Feb-25,4620507.18640627,92195.19665412442,woodchip,water,27.0,16,nirK
WC-5-27W,4,25-Feb-25,4620507.18640627,92195.19665412442,woodchip,water,27.0,16,nirK
WC-5-27W,4,25-Feb-25,4620507.18640627,92195.19665412442,woodchip,water,27.0,16,nirK
WC-6-29W,4,25-Feb-25,2243833.2890556944,238883.7575422811,woodchip,water,29.0,16,nirK
WC-6-29W,4,25-Feb-25,2243833.2890556944,238883.7575422811,woodchip,water,29.0,16,nirK
WC-6-29W,4,25-Feb-25,2243833.2890556944,238883.7575422811,woodchip,water,29.0,16,nirK
WC-6-25W,4,25-Feb-25,2387008.982765109,87822.49648018689,woodchip,water,25.0,16,nirK
