SampleID,Plate,Date,avg_copies_per_g_sample,avg_std,C_material,Sample_source,Week,HRT,Gene
WC-4-6W,1,28-Feb-25,34213310.81588862,2135487.1026520347,woodchip,water,6,8,16S
WC-4-6W,1,28-Feb-25,34213310.81588862,2135487.1026520347,woodchip,water,6,8,16S
WC-5-9W,1,28-Feb-25,25355999.306943584,1501394.2192077904,woodchip,water,9,8,16S
WC-5-9W,1,28-Feb-25,25355999.306943584,1501394.2192077904,woodchip,water,9,8,16S
WC-5-9W,1,28-Feb-25,25355999.306943584,1501394.2192077904,woodchip,water,9,8,16S
WC-6-12W,1,28-Feb-25,14765708.190544397,683703.9644281351,woodchip,water,12,8,16S
WC-6-12W,1,28-Feb-25,14765708.190544397,683703.9644281351,woodchip,water,12,8,16S
WC-6-12W,1,28-Feb-25,14765708.190544397,683703.9644281351,woodchip,water,12,8,16S
WC-5-6W,1,28-Feb-25,20268688.959405392,1491533.6218304976,woodchip,water,6,8,16S
WC-5-6W,1,28-Feb-25,20268688.959405392,1491533.6218304976,woodchip,water,6,8,16S
WC-5-6W,1,28-Feb-25,20268688.959405392,1491533.6218304976,woodchip,water,6,8,16S
WC-6-9W,1,28-Feb-25,22229508.444676373,1312101.517079644,woodchip,water,9,8,16S
WC-6-9W,1,28-Feb-25,22229508.444676373,1312101.517079644,woodchip,water,9,8,16S
WC-6-9W,1,28-Feb-25,22229508.444676373,1312101.517079644,woodchip,water,9,8,16S
INF12,1,28-Feb-25,26632202.9324456,3113175.224387835,influent,water,12,8,16S
INF12,1,28-Feb-25,26632202.9324456,3113175.224387835,influent,water,12,8,16S
INF12,1,28-Feb-25,26632202.9324456,3113175.224387835,influent,water,12,8,16S
WC-6-6W,1,28-Feb-25,10311323.434330372,580366.7137688102,woodchip,water,6,8,16S
WC-6-6W,1,28-Feb-25,10311323.434330372,580366.7137688102,woodchip,water,6,8,16S
WC-6-6W,1,28-Feb-25,10311323.434330372,580366.7137688102,woodchip,water,6,8,16S
INF9,1,28-Feb-25,12123896.455783932,130812.56051721098,influent,water,9,8,16S
INF9,1,28-Feb-25,12123896.455783932,130812.56051721098,influent,water,9,8,16S
INF9,1,28-Feb-25,12123896.455783932,130812.56051721098,influent,water,9,8,16S
CC-1-16W,1,28-Feb-25,332679403.7659967,11758610.634228678,corncob,water,16,8,16S
CC-1-16W,1,28-Feb-25,332679403.7659967,11758610.634228678,corncob,water,16,8,16S
CC-1-16W,1,28-Feb-25,332679403.7659967,11758610.634228678,corncob,water,16,8,16S
INF6,1,28-Feb-25,1978851.2571846657,101875.16054289811,influent,water,6,8,16S
INF6,1,28-Feb-25,1978851.2571846657,101875.16054289811,influent,water,6,8,16S
INF6,1,28-Feb-25,1978851.2571846657,101875.16054289811,influent,water,6,8,16S
CC-1-12W,1,28-Feb-25,196660798.81647944,7926496.268028521,corncob,water,12,8,16S
CC-1-12W,1,28-Feb-25,196660798.81647944,7926496.268028521,corncob,water,12,8,16S
CC-1-12W,1,28-Feb-25,196660798.81647944,7926496.268028521,corncob,water,12,8,16S
CC-2-16W,1,28-Feb-25,424782773.5909841,22200550.885192845,corncob,water,16,8,16S
CC-2-16W,1,28-Feb-25,424782773.5909841,22200550.885192845,corncob,water,16,8,16S
CC-2-16W,1,28-Feb-25,424782773.5909841,22200550.885192845,corncob,water,16,8,16S
CC-1-9W,1,28-Feb-25,66868323.77631921,5555571.568042764,corncob,water,9,8,16S
CC-1-9W,1,28-Feb-25,66868323.77631921,5555571.568042764,corncob,water,9,8,16S
CC-1-9W,1,28-Feb-25,66868323.77631921,5555571.568042764,corncob,water,9,8,16S
CC-2-12W,1,28-Feb-25,345746471.0403381,35078325.229810216,corncob,water,12,8,16S
CC-2-12W,1,28-Feb-25,345746471.0403381,35078325.229810216,corncob,water,12,8,16S
CC-2-12W,1,28-Feb-25,345746471.0403381,35078325.229810216,corncob,water,12,8,16S
CC-3-16W,1,28-Feb-25,131752186.97467148,15948228.908143308,corncob,water,16,8,16S
CC-3-16W,1,28-Feb-25,131752186.97467148,15948228.908143308,corncob,water,16,8,16S
CC-3-16W,1,28-Feb-25,131752186.97467148,15948228.908143308,corncob,water,16,8,16S
WC-4-16W,2,28-Feb-25,139464835.78558186,6304473.126997177,woodchip,water,16,8,16S
WC-4-16W,2,28-Feb-25,139464835.78558186,6304473.126997177,woodchip,water,16,8,16S
WC-4-16W,2,28-Feb-25,139464835.78558186,6304473.126997177,woodchip,water,16,8,16S
WC-5-21W,2,28-Feb-25,129269733.80424856,8282598.224708275,woodchip,water,21,16,16S
WC-5-21W,2,28-Feb-25,129269733.80424856,8282598.224708275,woodchip,water,21,16,16S
WC-5-21W,2,28-Feb-25,129269733.80424856,8282598.224708275,woodchip,water,21,16,16S
CC-2-28W,2,28-Feb-25,857512041.4079533,130937865.24430144,corncob,water,28,16,16S
CC-2-28W,2,28-Feb-25,857512041.4079533,130937865.24430144,corncob,water,28,16,16S
CC-2-28W,2,28-Feb-25,857512041.4079533,130937865.24430144,corncob,water,28,16,16S
WC-5-16W,2,28-Feb-25,84597814.12008028,18775463.81103116,woodchip,water,16,8,16S
WC-5-16W,2,28-Feb-25,84597814.12008028,18775463.81103116,woodchip,water,16,8,16S
WC-5-16W,2,28-Feb-25,84597814.12008028,18775463.81103116,woodchip,water,16,8,16S
WC-6-21W,2,28-Feb-25,260773926.60668752,227006482.75290003,woodchip,water,21,16,16S
WC-6-21W,2,28-Feb-25,260773926.60668752,227006482.75290003,woodchip,water,21,16,16S
WC-6-21W,2,28-Feb-25,260773926.60668752,227006482.75290003,woodchip,water,21,16,16S
CC-3-28W,2,28-Feb-25,731475109.5736383,24708964.888562564,corncob,water,28,16,16S
CC-3-28W,2,28-Feb-25,731475109.5736383,24708964.888562564,corncob,water,28,16,16S
CC-3-28W,2,28-Feb-25,731475109.5736383,24708964.888562564,corncob,water,28,16,16S
WC-6-16W,2,28-Feb-25,95645185.058748,10261185.389770862,woodchip,water,16,8,16S
WC-6-16W,2,28-Feb-25,95645185.058748,10261185.389770862,woodchip,water,16,8,16S
WC-6-16W,2,28-Feb-25,95645185.058748,10261185.389770862,woodchip,water,16,8,16S
INF21,2,28-Feb-25,40026569.05713726,2243642.862589492,influent,water,21,16,16S
INF21,2,28-Feb-25,40026569.05713726,2243642.862589492,influent,water,21,16,16S
INF21,2,28-Feb-25,40026569.05713726,2243642.862589492,influent,water,21,16,16S
WC-4-28W,2,28-Feb-25,51415516.97389317,4246187.127767145,woodchip,water,28,16,16S
WC-4-28W,2,28-Feb-25,51415516.97389317,4246187.127767145,woodchip,water,28,16,16S
WC-4-28W,2,28-Feb-25,51415516.97389317,4246187.127767145,woodchip,water,28,16,16S
INF16,2,28-Feb-25,25761871.06775919,1493858.2397420155,influent,water,16,8,16S
INF16,2,28-Feb-25,25761871.06775919,1493858.2397420155,influent,water,16,8,16S
INF16,2,28-Feb-25,25761871.06775919,1493858.2397420155,influent,water,16,8,16S
WC-4-24W,2,28-Feb-25,86917232.32913627,11852424.775639364,woodchip,water,24,16,16S
WC-4-24W,2,28-Feb-25,86917232.32913627,11852424.775639364,woodchip,water,24,16,16S
WC-4-24W,2,28-Feb-25,86917232.32913627,11852424.775639364,woodchip,water,24,16,16S
WC-5-28W,2,28-Feb-25,65336191.54782629,8429681.581053773,woodchip,water,28,16,16S
WC-5-28W,2,28-Feb-25,65336191.54782629,8429681.581053773,woodchip,water,28,16,16S
WC-5-28W,2,28-Feb-25,65336191.54782629,8429681.581053773,woodchip,water,28,16,16S
CC-1-21W,2,28-Feb-25,980369825.5243388,28496635.221178778,corncob,water,21,16,16S
CC-1-21W,2,28-Feb-25,980369825.5243388,28496635.221178778,corncob,water,21,16,16S
CC-1-21W,2,28-Feb-25,980369825.5243388,28496635.221178778,corncob,water,21,16,16S
WC-5-24W,2,28-Feb-25,167666294.20782286,6856244.913447951,woodchip,water,24,16,16S
WC-5-24W,2,28-Feb-25,167666294.20782286,6856244.913447951,woodchip,water,24,16,16S
WC-5-24W,2,28-Feb-25,167666294.20782286,6856244.913447951,woodchip,water,24,16,16S
WC-6-28W,2,28-Feb-25,42555191.76922698,1955948.701735196,woodchip,water,28,16,16S
WC-6-28W,2,28-Feb-25,42555191.76922698,1955948.701735196,woodchip,water,28,16,16S
WC-6-28W,2,28-Feb-25,42555191.76922698,1955948.701735196,woodchip,water,28,16,16S
CC-2-21W,2,28-Feb-25,867210490.4244169,52966034.69719493,corncob,water,21,16,16S
CC-2-21W,2,28-Feb-25,867210490.4244169,52966034.69719493,corncob,water,21,16,16S
CC-2-21W,2,28-Feb-25,867210490.4244169,52966034.69719493,corncob,water,21,16,16S
WC-6-24W,2,28-Feb-25,167219276.50652465,1408975.9529146813,woodchip,water,24,16,16S
WC-6-24W,2,28-Feb-25,167219276.50652465,1408975.9529146813,woodchip,water,24,16,16S
WC-6-24W,2,28-Feb-25,167219276.50652465,1408975.9529146813,woodchip,water,24,16,16S
INF28,2,28-Feb-25,7818331.258129291,420162.622128889,influent,water,28,16,16S
INF28,2,28-Feb-25,7818331.258129291,420162.622128889,influent,water,28,16,16S
INF28,2,28-Feb-25,7818331.258129291,420162.622128889,influent,water,28,16,16S
CC-3-21W,2,28-Feb-25,745730348.9971184,18578183.56336891,corncob,water,21,16,16S
CC-3-21W,2,28-Feb-25,745730348.9971184,18578183.56336891,corncob,water,21,16,16S
CC-3-21W,2,28-Feb-25,745730348.9971184,18578183.56336891,corncob,water,21,16,16S
INF24,2,28-Feb-25,26664032.54454729,1682554.22452128,influent,water,24,16,16S
INF24,2,28-Feb-25,26664032.54454729,1682554.22452128,influent,water,24,16,16S
INF24,2,28-Feb-25,26664032.54454729,1682554.22452128,influent,water,24,16,16S
CC-1-31W,2,28-Feb-25,1437915751.0158832,302170325.82154846,corncob,water,31,16,16S
CC-1-31W,2,28-Feb-25,1437915751.0158832,302170325.82154846,corncob,water,31,16,16S
CC-1-31W,2,28-Feb-25,1437915751.0158832,302170325.82154846,corncob,water,31,16,16S
WC-4-21W,2,28-Feb-25,167355468.67122206,11218426.641797962,woodchip,water,21,16,16S
WC-4-21W,2,28-Feb-25,167355468.67122206,11218426.641797962,woodchip,water,21,16,16S
WC-4-21W,2,28-Feb-25,167355468.67122206,11218426.641797962,woodchip,water,21,16,16S
CC-1-28W,2,28-Feb-25,1292229809.8266947,66311211.22249679,corncob,water,28,16,16S
CC-1-28W,2,28-Feb-25,1292229809.8266947,66311211.22249679,corncob,water,28,16,16S
CC-1-28W,2,28-Feb-25,1292229809.8266947,66311211.22249679,corncob,water,28,16,16S
CC-2-31W,2,28-Feb-25,1173348127.4916227,158661424.93751416,corncob,water,31,16,16S
CC-2-31W,2,28-Feb-25,1173348127.4916227,158661424.93751416,corncob,water,31,16,16S
CC-2-31W,2,28-Feb-25,1173348127.4916227,158661424.93751416,corncob,water,31,16,16S
CC-3-31W,3,28-Feb-25,831534213.4263827,113142263.84295496,corncob,water,31,16,16S
CC-3-31W,3,28-Feb-25,831534213.4263827,113142263.84295496,corncob,water,31,16,16S
CC-3-31W,3,28-Feb-25,831534213.4263827,113142263.84295496,corncob,water,31,16,16S
INF34,3,28-Feb-25,28684406.604886334,2331030.208773613,influent,water,34,16,16S
INF34,3,28-Feb-25,28684406.604886334,2331030.208773613,influent,water,34,16,16S
INF34,3,28-Feb-25,28684406.604886334,2331030.208773613,influent,water,34,16,16S
INF22,3,28-Feb-25,10740750.934702571,1074632.0829903083,influent,water,22,16,16S
INF22,3,28-Feb-25,10740750.934702571,1074632.0829903083,influent,water,22,16,16S
INF22,3,28-Feb-25,10740750.934702571,1074632.0829903083,influent,water,22,16,16S
WC-4-31W,3,28-Feb-25,152518922.34712052,3338220.170997048,woodchip,water,31,16,16S
WC-4-31W,3,28-Feb-25,152518922.34712052,3338220.170997048,woodchip,water,31,16,16S
WC-4-31W,3,28-Feb-25,152518922.34712052,3338220.170997048,woodchip,water,31,16,16S
CC-1-38W,3,28-Feb-25,491187959.10161656,7856632.004971622,corncob,water,38,16,16S
CC-1-38W,3,28-Feb-25,491187959.10161656,7856632.004971622,corncob,water,38,16,16S
CC-1-38W,3,28-Feb-25,491187959.10161656,7856632.004971622,corncob,water,38,16,16S
WC-4-22W,3,28-Feb-25,118373440.90584318,18904277.73650556,woodchip,water,22,16,16S
WC-4-22W,3,28-Feb-25,118373440.90584318,18904277.73650556,woodchip,water,22,16,16S
WC-4-22W,3,28-Feb-25,118373440.90584318,18904277.73650556,woodchip,water,22,16,16S
WC-5-31W,3,28-Feb-25,237240742.21107617,15248350.3959508,woodchip,water,31,16,16S
WC-5-31W,3,28-Feb-25,237240742.21107617,15248350.3959508,woodchip,water,31,16,16S
WC-5-31W,3,28-Feb-25,237240742.21107617,15248350.3959508,woodchip,water,31,16,16S
CC-2-38W,3,28-Feb-25,488286394.2014192,29037788.749282576,corncob,water,38,16,16S
CC-2-38W,3,28-Feb-25,488286394.2014192,29037788.749282576,corncob,water,38,16,16S
CC-2-38W,3,28-Feb-25,488286394.2014192,29037788.749282576,corncob,water,38,16,16S
WC-5-22W,3,28-Feb-25,67095951.7926287,9393198.425558006,woodchip,water,22,16,16S
WC-5-22W,3,28-Feb-25,67095951.7926287,9393198.425558006,woodchip,water,22,16,16S
WC-5-22W,3,28-Feb-25,67095951.7926287,9393198.425558006,woodchip,water,22,16,16S
WC-6-31W,3,28-Feb-25,98930347.29214863,4680159.021274227,woodchip,water,31,16,16S
WC-6-31W,3,28-Feb-25,98930347.29214863,4680159.021274227,woodchip,water,31,16,16S
WC-6-31W,3,28-Feb-25,98930347.29214863,4680159.021274227,woodchip,water,31,16,16S
CC-3-38W,3,28-Feb-25,578712070.1643571,19646149.06124516,corncob,water,38,16,16S
CC-3-38W,3,28-Feb-25,578712070.1643571,19646149.06124516,corncob,water,38,16,16S
CC-3-38W,3,28-Feb-25,578712070.1643571,19646149.06124516,corncob,water,38,16,16S
WC-6-22W,3,28-Feb-25,87466660.54870923,9551554.1252361,woodchip,water,22,16,16S
WC-6-22W,3,28-Feb-25,87466660.54870923,9551554.1252361,woodchip,water,22,16,16S
WC-6-22W,3,28-Feb-25,87466660.54870923,9551554.1252361,woodchip,water,22,16,16S
INF31,3,28-Feb-25,6956839.403932753,484629.57652907376,influent,water,31,16,16S
INF31,3,28-Feb-25,6956839.403932753,484629.57652907376,influent,water,31,16,16S
INF31,3,28-Feb-25,6956839.403932753,484629.57652907376,influent,water,31,16,16S
INF38,3,28-Feb-25,7821445.254281363,1691389.8559328718,influent,water,38,16,16S
INF38,3,28-Feb-25,7821445.254281363,1691389.8559328718,influent,water,38,16,16S
INF38,3,28-Feb-25,7821445.254281363,1691389.8559328718,influent,water,38,16,16S
INF23,3,28-Feb-25,40923977.47217386,2847901.203776602,influent,water,23,16,16S
INF23,3,28-Feb-25,40923977.47217386,2847901.203776602,influent,water,23,16,16S
INF23,3,28-Feb-25,40923977.47217386,2847901.203776602,influent,water,23,16,16S
CC-1-34W,3,28-Feb-25,810838961.1241866,37429987.950408615,corncob,water,34,16,16S
CC-1-34W,3,28-Feb-25,810838961.1241866,37429987.950408615,corncob,water,34,16,16S
CC-1-34W,3,28-Feb-25,810838961.1241866,37429987.950408615,corncob,water,34,16,16S
CC-1-22W,3,28-Feb-25,414640751.0962197,186511507.7164616,corncob,water,22,16,16S
CC-1-22W,3,28-Feb-25,414640751.0962197,186511507.7164616,corncob,water,22,16,16S
CC-1-22W,3,28-Feb-25,414640751.0962197,186511507.7164616,corncob,water,22,16,16S
WC-4-23W,3,28-Feb-25,112912950.60882258,17349559.54824906,woodchip,water,23,16,16S
WC-4-23W,3,28-Feb-25,112912950.60882258,17349559.54824906,woodchip,water,23,16,16S
WC-4-23W,3,28-Feb-25,112912950.60882258,17349559.54824906,woodchip,water,23,16,16S
CC-2-34W,3,28-Feb-25,606218248.1690598,10773683.821832055,corncob,water,34,16,16S
CC-2-34W,3,28-Feb-25,606218248.1690598,10773683.821832055,corncob,water,34,16,16S
CC-2-34W,3,28-Feb-25,606218248.1690598,10773683.821832055,corncob,water,34,16,16S
CC-2-22W,3,28-Feb-25,445251699.3848874,20835939.88943758,corncob,water,22,16,16S
CC-2-22W,3,28-Feb-25,445251699.3848874,20835939.88943758,corncob,water,22,16,16S
CC-2-22W,3,28-Feb-25,445251699.3848874,20835939.88943758,corncob,water,22,16,16S
WC-5-23W,3,28-Feb-25,108184688.15903032,13688259.294153849,woodchip,water,23,16,16S
WC-5-23W,3,28-Feb-25,108184688.15903032,13688259.294153849,woodchip,water,23,16,16S
WC-5-23W,3,28-Feb-25,108184688.15903032,13688259.294153849,woodchip,water,23,16,16S
CC-3-34W,3,28-Feb-25,588165207.5506498,26508074.788766243,corncob,water,34,16,16S
CC-3-34W,3,28-Feb-25,588165207.5506498,26508074.788766243,corncob,water,34,16,16S
CC-3-34W,3,28-Feb-25,588165207.5506498,26508074.788766243,corncob,water,34,16,16S
CC-3-22W,3,28-Feb-25,110321693.46216734,3728920.423200594,corncob,water,22,16,16S
CC-3-22W,3,28-Feb-25,110321693.46216734,3728920.423200594,corncob,water,22,16,16S
CC-3-22W,3,28-Feb-25,110321693.46216734,3728920.423200594,corncob,water,22,16,16S
WC-6-23W,3,28-Feb-25,214335277.70600855,14153847.999316394,woodchip,water,23,16,16S
WC-6-23W,3,28-Feb-25,214335277.70600855,14153847.999316394,woodchip,water,23,16,16S
WC-6-23W,3,28-Feb-25,214335277.70600855,14153847.999316394,woodchip,water,23,16,16S
