SampleID,Plate,Date,avg_copies_per_g_sample,avg_std,C_material,Sample_source,Week,HRT,Gene
CC-3-20,1,9-Jul-24,6477686.55458652,449697.527639801,corncob,media,20.0,8,16S
WC-5-21,1,9-Jul-24,2300812.725380411,151882.65511058876,woodchip,media,21.0,16,16S
WC-5-21,1,9-Jul-24,2300812.725380411,151882.65511058876,woodchip,media,21.0,16,16S
WC-5-21,1,9-Jul-24,2300812.725380411,151882.65511058876,woodchip,media,21.0,16,16S
WC-4-27,1,9-Jul-24,1578928.6481216752,275735.2854214799,woodchip,media,27.0,16,16S
WC-4-27,1,9-Jul-24,1578928.6481216752,275735.2854214799,woodchip,media,27.0,16,16S
WC-4-27,1,9-Jul-24,1578928.6481216752,275735.2854214799,woodchip,media,27.0,16,16S
WC-4-20,1,9-Jul-24,4831706.878629908,178043.65513636437,woodchip,media,20.0,8,16S
WC-4-20,1,9-Jul-24,4831706.878629908,178043.65513636437,woodchip,media,20.0,8,16S
WC-4-20,1,9-Jul-24,4831706.878629908,178043.65513636437,woodchip,media,20.0,8,16S
WC-6-21,1,9-Jul-24,3191995.702416604,610319.4277811669,woodchip,media,21.0,16,16S
WC-6-21,1,9-Jul-24,3191995.702416604,610319.4277811669,woodchip,media,21.0,16,16S
WC-6-21,1,9-Jul-24,3191995.702416604,610319.4277811669,woodchip,media,21.0,16,16S
WC-5-27,1,9-Jul-24,2777843.92526268,268705.18158305134,woodchip,media,27.0,16,16S
WC-5-27,1,9-Jul-24,2777843.92526268,268705.18158305134,woodchip,media,27.0,16,16S
WC-5-27,1,9-Jul-24,2777843.92526268,268705.18158305134,woodchip,media,27.0,16,16S
WC-5-20,1,9-Jul-24,1865121.6140324792,194126.8613470431,woodchip,media,20.0,8,16S
WC-5-20,1,9-Jul-24,1865121.6140324792,194126.8613470431,woodchip,media,20.0,8,16S
WC-5-20,1,9-Jul-24,1865121.6140324792,194126.8613470431,woodchip,media,20.0,8,16S
WC-4-24,1,9-Jul-24,1851165.7054419976,68822.1501143462,woodchip,media,24.0,16,16S
WC-4-24,1,9-Jul-24,1851165.7054419976,68822.1501143462,woodchip,media,24.0,16,16S
WC-4-24,1,9-Jul-24,1851165.7054419976,68822.1501143462,woodchip,media,24.0,16,16S
WC-6-27,1,9-Jul-24,1899831.0446886364,195242.4164887491,woodchip,media,27.0,16,16S
WC-6-27,1,9-Jul-24,1899831.0446886364,195242.4164887491,woodchip,media,27.0,16,16S
WC-6-27,1,9-Jul-24,1899831.0446886364,195242.4164887491,woodchip,media,27.0,16,16S
WC-6-20,1,9-Jul-24,7473394.843191467,1185345.4849633384,woodchip,media,20.0,8,16S
WC-6-20,1,9-Jul-24,7473394.843191467,1185345.4849633384,woodchip,media,20.0,8,16S
WC-6-20,1,9-Jul-24,7473394.843191467,1185345.4849633384,woodchip,media,20.0,8,16S
WC-5-24,1,9-Jul-24,1851850.5523633088,214135.027005055,woodchip,media,24.0,16,16S
WC-5-24,1,9-Jul-24,1851850.5523633088,214135.027005055,woodchip,media,24.0,16,16S
WC-5-24,1,9-Jul-24,1851850.5523633088,214135.027005055,woodchip,media,24.0,16,16S
CC-1-28,1,9-Jul-24,7887894.001662004,511948.8671756859,corncob,media,28.0,16,16S
CC-1-28,1,9-Jul-24,7887894.001662004,511948.8671756859,corncob,media,28.0,16,16S
CC-1-28,1,9-Jul-24,7887894.001662004,511948.8671756859,corncob,media,28.0,16,16S
CC-1-21,1,9-Jul-24,3942031.968014705,717524.5501851726,corncob,media,21.0,16,16S
CC-1-21,1,9-Jul-24,3942031.968014705,717524.5501851726,corncob,media,21.0,16,16S
CC-1-21,1,9-Jul-24,3942031.968014705,717524.5501851726,corncob,media,21.0,16,16S
WC-6-24,1,9-Jul-24,2518647.4761159434,393029.8227830339,woodchip,media,24.0,16,16S
WC-6-24,1,9-Jul-24,2518647.4761159434,393029.8227830339,woodchip,media,24.0,16,16S
WC-6-24,1,9-Jul-24,2518647.4761159434,393029.8227830339,woodchip,media,24.0,16,16S
CC-2-28,1,9-Jul-24,3489521.951188115,527460.949586513,corncob,media,28.0,16,16S
CC-2-28,1,9-Jul-24,3489521.951188115,527460.949586513,corncob,media,28.0,16,16S
CC-2-28,1,9-Jul-24,3489521.951188115,527460.949586513,corncob,media,28.0,16,16S
CC-2-21,1,9-Jul-24,1743661.1644551917,160354.18535025552,corncob,media,21.0,16,16S
CC-2-21,1,9-Jul-24,1743661.1644551917,160354.18535025552,corncob,media,21.0,16,16S
CC-2-21,1,9-Jul-24,1743661.1644551917,160354.18535025552,corncob,media,21.0,16,16S
CC-1-25,1,9-Jul-24,2804445.8160267994,178317.92268924494,corncob,media,25.0,16,16S
CC-1-25,1,9-Jul-24,2804445.8160267994,178317.92268924494,corncob,media,25.0,16,16S
CC-1-25,1,9-Jul-24,2804445.8160267994,178317.92268924494,corncob,media,25.0,16,16S
WC-4-28,2,9-Jul-24,19461260.19087456,17866439.59127117,woodchip,media,28.0,16,16S
WC-4-28,2,9-Jul-24,19461260.19087456,17866439.59127117,woodchip,media,28.0,16,16S
WC-4-28,2,9-Jul-24,19461260.19087456,17866439.59127117,woodchip,media,28.0,16,16S
WC-6-29,2,9-Jul-24,28621744.470898,5644966.817682605,woodchip,media,29.0,16,16S
WC-6-29,2,9-Jul-24,28621744.470898,5644966.817682605,woodchip,media,29.0,16,16S
WC-6-29,2,9-Jul-24,28621744.470898,5644966.817682605,woodchip,media,29.0,16,16S
CC-2-31,2,9-Jul-24,5677285.90598172,3942411.842807412,corncob,media,31.0,16,16S
CC-2-31,2,9-Jul-24,5677285.90598172,3942411.842807412,corncob,media,31.0,16,16S
CC-2-31,2,9-Jul-24,5677285.90598172,3942411.842807412,corncob,media,31.0,16,16S
WC-5-28,2,9-Jul-24,13838118.85503784,1041433.56688252,woodchip,media,28.0,16,16S
WC-5-28,2,9-Jul-24,13838118.85503784,1041433.56688252,woodchip,media,28.0,16,16S
WC-5-28,2,9-Jul-24,13838118.85503784,1041433.56688252,woodchip,media,28.0,16,16S
CC-1-30,2,9-Jul-24,11227020.4238476,815302.885255582,corncob,media,30.0,16,16S
CC-1-30,2,9-Jul-24,11227020.4238476,815302.885255582,corncob,media,30.0,16,16S
CC-1-30,2,9-Jul-24,11227020.4238476,815302.885255582,corncob,media,30.0,16,16S
CC-3-31,2,9-Jul-24,6414454.555447291,1191847.9305970776,corncob,media,31.0,16,16S
CC-3-31,2,9-Jul-24,6414454.555447291,1191847.9305970776,corncob,media,31.0,16,16S
CC-3-31,2,9-Jul-24,6414454.555447291,1191847.9305970776,corncob,media,31.0,16,16S
WC-6-28,2,9-Jul-24,17736258.210319232,3320059.438898363,woodchip,media,28.0,16,16S
WC-6-28,2,9-Jul-24,17736258.210319232,3320059.438898363,woodchip,media,28.0,16,16S
WC-6-28,2,9-Jul-24,17736258.210319232,3320059.438898363,woodchip,media,28.0,16,16S
CC-2-30,2,9-Jul-24,14239821.248338996,790312.4272552967,corncob,media,30.0,16,16S
CC-2-30,2,9-Jul-24,14239821.248338996,790312.4272552967,corncob,media,30.0,16,16S
CC-2-30,2,9-Jul-24,14239821.248338996,790312.4272552967,corncob,media,30.0,16,16S
WC-4-31,2,9-Jul-24,29817117.460091367,2500248.768483708,woodchip,media,31.0,16,16S
WC-4-31,2,9-Jul-24,29817117.460091367,2500248.768483708,woodchip,media,31.0,16,16S
WC-4-31,2,9-Jul-24,29817117.460091367,2500248.768483708,woodchip,media,31.0,16,16S
CC-1-29,2,9-Jul-24,23216299.79161672,2555905.5616828576,corncob,media,29.0,16,16S
CC-1-29,2,9-Jul-24,23216299.79161672,2555905.5616828576,corncob,media,29.0,16,16S
CC-1-29,2,9-Jul-24,23216299.79161672,2555905.5616828576,corncob,media,29.0,16,16S
CC-3-30,2,9-Jul-24,3637540.0063824016,213361.2839358849,corncob,media,30.0,16,16S
CC-3-30,2,9-Jul-24,3637540.0063824016,213361.2839358849,corncob,media,30.0,16,16S
CC-3-30,2,9-Jul-24,3637540.0063824016,213361.2839358849,corncob,media,30.0,16,16S
WC-5-31,2,9-Jul-24,20028535.42280645,434374.730581831,woodchip,media,31.0,16,16S
WC-5-31,2,9-Jul-24,20028535.42280645,434374.730581831,woodchip,media,31.0,16,16S
WC-5-31,2,9-Jul-24,20028535.42280645,434374.730581831,woodchip,media,31.0,16,16S
CC-2-29,2,9-Jul-24,24301765.75180131,91278.64994927218,corncob,media,29.0,16,16S
CC-2-29,2,9-Jul-24,24301765.75180131,91278.64994927218,corncob,media,29.0,16,16S
CC-2-29,2,9-Jul-24,24301765.75180131,91278.64994927218,corncob,media,29.0,16,16S
WC-4-30,2,9-Jul-24,10468047.04494922,595109.816241891,woodchip,media,30.0,16,16S
WC-4-30,2,9-Jul-24,10468047.04494922,595109.816241891,woodchip,media,30.0,16,16S
WC-4-30,2,9-Jul-24,10468047.04494922,595109.816241891,woodchip,media,30.0,16,16S
WC-6-31,2,9-Jul-24,27248479.58647567,894139.9563740449,woodchip,media,31.0,16,16S
WC-6-31,2,9-Jul-24,27248479.58647567,894139.9563740449,woodchip,media,31.0,16,16S
WC-6-31,2,9-Jul-24,27248479.58647567,894139.9563740449,woodchip,media,31.0,16,16S
CC-3-29,2,9-Jul-24,16349781.587792164,678352.0882370705,corncob,media,29.0,16,16S
CC-3-29,2,9-Jul-24,16349781.587792164,678352.0882370705,corncob,media,29.0,16,16S
CC-3-29,2,9-Jul-24,16349781.587792164,678352.0882370705,corncob,media,29.0,16,16S
WC-5-30,2,9-Jul-24,57975107.53012768,5767197.048396218,woodchip,media,30.0,16,16S
WC-5-30,2,9-Jul-24,57975107.53012768,5767197.048396218,woodchip,media,30.0,16,16S
WC-5-30,2,9-Jul-24,57975107.53012768,5767197.048396218,woodchip,media,30.0,16,16S
CC-1-32,2,9-Jul-24,12608487.235498568,565260.5383113355,corncob,media,32.0,16,16S
CC-1-32,2,9-Jul-24,12608487.235498568,565260.5383113355,corncob,media,32.0,16,16S
CC-1-32,2,9-Jul-24,12608487.235498568,565260.5383113355,corncob,media,32.0,16,16S
WC-4-29,2,9-Jul-24,24011592.41832523,2524443.5095986607,woodchip,media,29.0,16,16S
WC-4-29,2,9-Jul-24,24011592.41832523,2524443.5095986607,woodchip,media,29.0,16,16S
WC-4-29,2,9-Jul-24,24011592.41832523,2524443.5095986607,woodchip,media,29.0,16,16S
WC-6-30,2,9-Jul-24,68392079.26587792,9766726.338007169,woodchip,media,30.0,16,16S
WC-6-30,2,9-Jul-24,68392079.26587792,9766726.338007169,woodchip,media,30.0,16,16S
WC-6-30,2,9-Jul-24,68392079.26587792,9766726.338007169,woodchip,media,30.0,16,16S
CC-2-32,2,9-Jul-24,18224481.599538323,773061.0022074499,corncob,media,32.0,16,16S
CC-2-32,2,9-Jul-24,18224481.599538323,773061.0022074499,corncob,media,32.0,16,16S
CC-2-32,2,9-Jul-24,18224481.599538323,773061.0022074499,corncob,media,32.0,16,16S
WC-5-29,2,9-Jul-24,521.2308589960545,820.7152111426414,woodchip,media,29.0,16,16S
WC-5-29,2,9-Jul-24,521.2308589960545,820.7152111426414,woodchip,media,29.0,16,16S
WC-5-29,2,9-Jul-24,521.2308589960545,820.7152111426414,woodchip,media,29.0,16,16S
CC-1-31,2,9-Jul-24,12121731.154106593,2188327.147442413,corncob,media,31.0,16,16S
CC-1-31,2,9-Jul-24,12121731.154106593,2188327.147442413,corncob,media,31.0,16,16S
CC-1-31,2,9-Jul-24,12121731.154106593,2188327.147442413,corncob,media,31.0,16,16S
CC-1-33,3,9-Jul-24,3217032.0105202715,373155.0539299593,corncob,media,33.0,16,16S
CC-1-33,3,9-Jul-24,3217032.0105202715,373155.0539299593,corncob,media,33.0,16,16S
CC-1-33,3,9-Jul-24,3217032.0105202715,373155.0539299593,corncob,media,33.0,16,16S
CC-3-35,3,9-Jul-24,2049066.5298977336,272168.4684830395,corncob,media,35.0,16,16S
CC-3-35,3,9-Jul-24,2049066.5298977336,272168.4684830395,corncob,media,35.0,16,16S
CC-3-35,3,9-Jul-24,2049066.5298977336,272168.4684830395,corncob,media,35.0,16,16S
CC-2-38,3,9-Jul-24,3226093.751895966,1019708.9281935936,corncob,media,38.0,16,16S
CC-2-38,3,9-Jul-24,3226093.751895966,1019708.9281935936,corncob,media,38.0,16,16S
CC-2-38,3,9-Jul-24,3226093.751895966,1019708.9281935936,corncob,media,38.0,16,16S
CC-2-33,3,9-Jul-24,5306369.401929501,393311.4247576811,corncob,media,33.0,16,16S
CC-2-33,3,9-Jul-24,5306369.401929501,393311.4247576811,corncob,media,33.0,16,16S
CC-2-33,3,9-Jul-24,5306369.401929501,393311.4247576811,corncob,media,33.0,16,16S
CC-1-36,3,9-Jul-24,3430761.5774324764,374102.34350789536,corncob,media,36.0,16,16S
CC-1-36,3,9-Jul-24,3430761.5774324764,374102.34350789536,corncob,media,36.0,16,16S
CC-1-36,3,9-Jul-24,3430761.5774324764,374102.34350789536,corncob,media,36.0,16,16S
CC-3-38,3,9-Jul-24,1891413.6964898757,187517.05588860103,corncob,media,38.0,16,16S
CC-3-38,3,9-Jul-24,1891413.6964898757,187517.05588860103,corncob,media,38.0,16,16S
CC-3-38,3,9-Jul-24,1891413.6964898757,187517.05588860103,corncob,media,38.0,16,16S
CC-3-33,3,9-Jul-24,4294902.769714124,186747.91129663936,corncob,media,33.0,16,16S
CC-3-33,3,9-Jul-24,4294902.769714124,186747.91129663936,corncob,media,33.0,16,16S
CC-3-33,3,9-Jul-24,4294902.769714124,186747.91129663936,corncob,media,33.0,16,16S
CC-2-36,3,9-Jul-24,3093054.02545755,307683.9803526057,corncob,media,36.0,16,16S
CC-2-36,3,9-Jul-24,3093054.02545755,307683.9803526057,corncob,media,36.0,16,16S
CC-2-36,3,9-Jul-24,3093054.02545755,307683.9803526057,corncob,media,36.0,16,16S
WC-6-2,3,9-Jul-24,678531.256565052,145745.60876562825,woodchip,media,2.0,8,16S
WC-6-2,3,9-Jul-24,678531.256565052,145745.60876562825,woodchip,media,2.0,8,16S
WC-6-2,3,9-Jul-24,678531.256565052,145745.60876562825,woodchip,media,2.0,8,16S
CC-1-34,3,9-Jul-24,1993632.064403209,1630382.6038655166,corncob,media,34.0,16,16S
CC-1-34,3,9-Jul-24,1993632.064403209,1630382.6038655166,corncob,media,34.0,16,16S
CC-1-34,3,9-Jul-24,1993632.064403209,1630382.6038655166,corncob,media,34.0,16,16S
CC-3-36,3,9-Jul-24,2975205.174274777,763135.0565526416,corncob,media,36.0,16,16S
CC-3-36,3,9-Jul-24,2975205.174274777,763135.0565526416,corncob,media,36.0,16,16S
CC-3-36,3,9-Jul-24,2975205.174274777,763135.0565526416,corncob,media,36.0,16,16S
WC-5-2,3,9-Jul-24,289771.78466310503,49542.28013717008,woodchip,media,2.0,8,16S
WC-5-2,3,9-Jul-24,289771.78466310503,49542.28013717008,woodchip,media,2.0,8,16S
WC-5-2,3,9-Jul-24,289771.78466310503,49542.28013717008,woodchip,media,2.0,8,16S
CC-2-34,3,9-Jul-24,3528101.429643164,103295.1718654742,corncob,media,34.0,16,16S
CC-2-34,3,9-Jul-24,3528101.429643164,103295.1718654742,corncob,media,34.0,16,16S
CC-2-34,3,9-Jul-24,3528101.429643164,103295.1718654742,corncob,media,34.0,16,16S
CC-1-37,3,9-Jul-24,3668760.57427528,382892.4572993576,corncob,media,37.0,16,16S
CC-1-37,3,9-Jul-24,3668760.57427528,382892.4572993576,corncob,media,37.0,16,16S
CC-1-37,3,9-Jul-24,3668760.57427528,382892.4572993576,corncob,media,37.0,16,16S
WC-4-2,3,9-Jul-24,484869.4014208472,29828.625685813586,woodchip,media,2.0,8,16S
WC-4-2,3,9-Jul-24,484869.4014208472,29828.625685813586,woodchip,media,2.0,8,16S
WC-4-2,3,9-Jul-24,484869.4014208472,29828.625685813586,woodchip,media,2.0,8,16S
CC-3-34,3,9-Jul-24,2253635.518174677,107031.51620027414,corncob,media,34.0,16,16S
CC-3-34,3,9-Jul-24,2253635.518174677,107031.51620027414,corncob,media,34.0,16,16S
CC-3-34,3,9-Jul-24,2253635.518174677,107031.51620027414,corncob,media,34.0,16,16S
CC-2-37,3,9-Jul-24,1580006.876670216,40646.50997662914,corncob,media,37.0,16,16S
CC-2-37,3,9-Jul-24,1580006.876670216,40646.50997662914,corncob,media,37.0,16,16S
CC-2-37,3,9-Jul-24,1580006.876670216,40646.50997662914,corncob,media,37.0,16,16S
CC-3-2,3,9-Jul-24,521013.00776001625,28287.259520797103,corncob,media,2.0,8,16S
CC-3-2,3,9-Jul-24,521013.00776001625,28287.259520797103,corncob,media,2.0,8,16S
CC-3-2,3,9-Jul-24,521013.00776001625,28287.259520797103,corncob,media,2.0,8,16S
CC-1-35,3,9-Jul-24,2022590.028304744,46327.13906238016,corncob,media,35.0,16,16S
CC-1-35,3,9-Jul-24,2022590.028304744,46327.13906238016,corncob,media,35.0,16,16S
CC-1-35,3,9-Jul-24,2022590.028304744,46327.13906238016,corncob,media,35.0,16,16S
CC-3-37,3,9-Jul-24,3325528.526781718,384632.0552723352,corncob,media,37.0,16,16S
CC-3-37,3,9-Jul-24,3325528.526781718,384632.0552723352,corncob,media,37.0,16,16S
CC-3-37,3,9-Jul-24,3325528.526781718,384632.0552723352,corncob,media,37.0,16,16S
CC-2-2,3,9-Jul-24,1164721.3523430096,313434.3336359795,corncob,media,2.0,8,16S
CC-2-2,3,9-Jul-24,1164721.3523430096,313434.3336359795,corncob,media,2.0,8,16S
CC-2-2,3,9-Jul-24,1164721.3523430096,313434.3336359795,corncob,media,2.0,8,16S
CC-2-35,3,9-Jul-24,2882201.5446935943,244011.9651707892,corncob,media,35.0,16,16S
CC-2-35,3,9-Jul-24,2882201.5446935943,244011.9651707892,corncob,media,35.0,16,16S
CC-2-35,3,9-Jul-24,2882201.5446935943,244011.9651707892,corncob,media,35.0,16,16S
CC-1-38,3,9-Jul-24,1333023.6928431634,83732.14109012178,corncob,media,38.0,16,16S
CC-1-38,3,9-Jul-24,1333023.6928431634,83732.14109012178,corncob,media,38.0,16,16S
CC-1-38,3,9-Jul-24,1333023.6928431634,83732.14109012178,corncob,media,38.0,16,16S
WC-6-3,4,9-Jul-24,544065.0900008703,480838.3779784959,woodchip,media,3.0,8,16S
WC-6-3,4,9-Jul-24,544065.0900008703,480838.3779784959,woodchip,media,3.0,8,16S
WC-6-3,4,9-Jul-24,544065.0900008703,480838.3779784959,woodchip,media,3.0,8,16S
CC-3-4,4,9-Jul-24,360327.2499156965,380761.5051431595,corncob,media,4.0,8,16S
CC-3-4,4,9-Jul-24,360327.2499156965,380761.5051431595,corncob,media,4.0,8,16S
CC-3-4,4,9-Jul-24,360327.2499156965,380761.5051431595,corncob,media,4.0,8,16S
WC-5-3,4,9-Jul-24,1002972.865798938,114369.40795717998,woodchip,media,3.0,8,16S
WC-5-3,4,9-Jul-24,1002972.865798938,114369.40795717998,woodchip,media,3.0,8,16S
WC-5-3,4,9-Jul-24,1002972.865798938,114369.40795717998,woodchip,media,3.0,8,16S
WC-4-4,4,9-Jul-24,581831.823493071,226557.28512778488,woodchip,media,4.0,8,16S
WC-4-4,4,9-Jul-24,581831.823493071,226557.28512778488,woodchip,media,4.0,8,16S
WC-4-4,4,9-Jul-24,581831.823493071,226557.28512778488,woodchip,media,4.0,8,16S
WC-4-3,4,9-Jul-24,224484.7041222957,8141.135622483424,woodchip,media,3.0,8,16S
WC-4-3,4,9-Jul-24,224484.7041222957,8141.135622483424,woodchip,media,3.0,8,16S
WC-4-3,4,9-Jul-24,224484.7041222957,8141.135622483424,woodchip,media,3.0,8,16S
WC-5-4,4,9-Jul-24,1447893.4506620932,64102.19261481535,woodchip,media,4.0,8,16S
WC-5-4,4,9-Jul-24,1447893.4506620932,64102.19261481535,woodchip,media,4.0,8,16S
WC-5-4,4,9-Jul-24,1447893.4506620932,64102.19261481535,woodchip,media,4.0,8,16S
CC-3-3,4,9-Jul-24,753105.5903317137,41074.2043322673,corncob,media,3.0,8,16S
CC-3-3,4,9-Jul-24,753105.5903317137,41074.2043322673,corncob,media,3.0,8,16S
CC-3-3,4,9-Jul-24,753105.5903317137,41074.2043322673,corncob,media,3.0,8,16S
WC-6-4,4,9-Jul-24,899873.7896209597,766175.8751278627,woodchip,media,4.0,8,16S
WC-6-4,4,9-Jul-24,899873.7896209597,766175.8751278627,woodchip,media,4.0,8,16S
WC-6-4,4,9-Jul-24,899873.7896209597,766175.8751278627,woodchip,media,4.0,8,16S
CC-2-3,4,9-Jul-24,2094189.5925871097,89787.37422176727,corncob,media,3.0,8,16S
CC-2-3,4,9-Jul-24,2094189.5925871097,89787.37422176727,corncob,media,3.0,8,16S
CC-2-3,4,9-Jul-24,2094189.5925871097,89787.37422176727,corncob,media,3.0,8,16S
,4,9-Jul-24,,,,media,,,16S
,4,9-Jul-24,,,,media,,,16S
,4,9-Jul-24,,,,media,,,16S
CC-1-3,4,9-Jul-24,1435365.4720649917,52612.97023490964,corncob,media,3.0,8,16S
CC-1-3,4,9-Jul-24,1435365.4720649917,52612.97023490964,corncob,media,3.0,8,16S
CC-1-3,4,9-Jul-24,1435365.4720649917,52612.97023490964,corncob,media,3.0,8,16S
,4,9-Jul-24,,,,media,,,16S
,4,9-Jul-24,,,,media,,,16S
,4,9-Jul-24,,,,media,,,16S
CC-1-4,4,9-Jul-24,470903.5420929045,17483.66373365078,corncob,media,4.0,8,16S
CC-1-4,4,9-Jul-24,470903.5420929045,17483.66373365078,corncob,media,4.0,8,16S
CC-1-4,4,9-Jul-24,470903.5420929045,17483.66373365078,corncob,media,4.0,8,16S
,4,9-Jul-24,,,,media,,,16S
,4,9-Jul-24,,,,media,,,16S
,4,9-Jul-24,,,,media,,,16S
CC-2-4,4,9-Jul-24,696486.789348576,569757.5087400944,corncob,media,4.0,8,16S
CC-2-4,4,9-Jul-24,696486.789348576,569757.5087400944,corncob,media,4.0,8,16S
CC-2-4,4,9-Jul-24,696486.789348576,569757.5087400944,corncob,media,4.0,8,16S
,4,9-Jul-24,,,,media,,,16S
,4,9-Jul-24,,,,media,,,16S
