Well,Content,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,SampleID,Plate,Date,Dilution,ul_dna_eluted,mL_sample,calc_qty,per_ul_dna,copies_in_dna,copies_per_g_sample,avg_copies_per_g_sample,avg_std
G05,Unkn-07,16.5277368797543,16.8185956495366,0.287287058935722,2315989.60806126,6.36473660636292,1947363.79219927,354457.127791433,CC-1-21,1,9-Jul-24,0.1,100,247.0,2315989.6080613104,11579948.040306551,1157994804.0306551,4688238.072998604,3942031.9680147045,717524.5501851726
G06,Unkn-07,16.8258775181184,16.8185956495366,0.287287058935722,1917083.70983547,6.28264107684567,1947363.79219927,354457.127791433,CC-1-21,1,9-Jul-24,0.1,100,247.0,1917083.7098354327,9585418.549177162,958541854.9177163,3880736.2547275964,3942031.9680147045,717524.5501851726
G07,Unkn-15,17.2372795113473,17.4523664952994,0.254382921993455,1476923.77521983,6.16935808173331,1299622.0976758,202803.388556011,WC-6-24,1,9-Jul-24,0.1,100,258.0,1476923.7752198898,7384618.876099449,738461887.6099448,2862255.3783331197,2518647.4761159434,393029.8227830339
G08,Unkn-15,17.3866648920988,17.4523664952994,0.254382921993455,1343456.35529146,6.12822356212463,1299622.0976758,202803.388556011,WC-6-24,1,9-Jul-24,0.1,100,258.0,1343456.3552915032,6717281.776457516,671728177.6457516,2603597.587774231,2518647.4761159434,393029.8227830339
G09,Unkn-15,17.733155082452,17.4523664952994,0.254382921993455,1078486.1625161,6.03281457727217,1299622.0976758,202803.388556011,WC-6-24,1,9-Jul-24,0.1,100,258.0,1078486.162516088,5392430.812580439,539243081.2580439,2090089.4622404801,2518647.4761159434,393029.8227830339
G10,Unkn-23,16.6139536815382,17.1812942696507,0.426797754519953,2192785.17149663,6.34099608566581,1578276.29825261,434380.996421781,CC-2-28,1,9-Jul-24,0.1,100,277.0,2192785.171496661,10963925.857483303,1096392585.7483304,3958095.9774307953,3489521.951188115,527460.949586513
G11,Unkn-23,16.7669401225481,17.1812942696507,0.426797754519953,1990077.47389332,6.29886998386168,1578276.29825261,434380.996421781,CC-2-28,1,9-Jul-24,0.1,100,277.0,1990077.4738934012,9950387.369467005,995038736.9467006,3592197.606305778,3489521.951188115,527460.949586513
G12,Unkn-23,17.094638171173,17.1812942696507,0.426797754519953,1616722.83748453,6.20863557311093,1578276.29825261,434380.996421781,CC-2-28,1,9-Jul-24,0.1,100,277.0,1616722.8374845851,8083614.187422926,808361418.7422925,2918272.269827771,3489521.951188115,527460.949586513
H04,Unkn-08,18.0757662490128,17.9114670877778,0.147922709284933,867908.045334309,5.93847371420945,965988.285108172,88836.2186840304,CC-2-21,1,9-Jul-24,0.1,100,277.0,867908.0453343049,4339540.226671524,433954022.6671524,1566621.020459034,1743661.1644551915,160354.18535025552
H05,Unkn-08,17.8697584163403,17.9114670877778,0.147922709284933,989007.765600518,5.995199701652,965988.285108172,88836.2186840304,CC-2-21,1,9-Jul-24,0.1,100,277.0,989007.7656005122,4945038.828002561,494503882.8002561,1785212.573286123,1743661.1644551915,160354.18535025552
H06,Unkn-08,17.7888765979803,17.9114670877778,0.147922709284933,1041049.04438969,6.01747118984299,965988.285108172,88836.2186840304,CC-2-21,1,9-Jul-24,0.1,100,277.0,1041049.0443897113,5205245.221948557,520524522.1948557,1879149.8996204177,1743661.1644551915,160354.18535025552
H07,Unkn-16,17.3467751264802,17.2294179288987,0.102171925927047,1377867.77834103,6.13920754421022,1486356.28249419,94508.4990253156,CC-1-25,1,9-Jul-24,0.1,100,265.0,1377867.7783410563,6889338.891705281,688933889.170528,2599750.525171804,2804445.8160267994,178317.92268924494
H08,Unkn-16,17.1602718289971,17.2294179288987,0.102171925927047,1550825.00218407,6.19056279402659,1486356.28249419,94508.4990253156,CC-1-25,1,9-Jul-24,0.1,100,265.0,1550825.0021840304,7754125.010920151,775412501.0920151,2926084.909781189,2804445.8160267994,178317.92268924494
H09,Unkn-16,17.1812068312189,17.2294179288987,0.102171925927047,1530376.06695747,6.18479816528533,1486356.28249419,94508.4990253156,CC-1-25,1,9-Jul-24,0.1,100,265.0,1530376.0669575247,7651880.334787623,765188033.4787623,2887502.0131274047,2804445.8160267994,178317.92268924494
