,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,D11,SYBR,,Unkn-20,,None,None,None,None,
,D12,SYBR,,Unkn-20,,None,None,None,None,
,E01,SYBR,,Std-05,,88.5,2988.94537123066,83,95,
,E02,SYBR,,Std-05,,88.5,3059.25455993191,83.5,95,
,E03,SYBR,,Std-05,,88.5,3002.07910585087,81.5,93,
,E04,SYBR,,Unkn-05,,89,2144.60163424239,69.5,95,
,E05,SYBR,,Unkn-05,,89,1986.8616070164,68.5,94,
,E06,SYBR,,Unkn-05,,89,2140.14982650749,69,95,
,E07,SYBR,,Unkn-13,,88.5,1882.69688970103,68,95,
,E08,SYBR,,Unkn-13,,88.5,1895.56418444539,68,95,
,E09,SYBR,,Unkn-13,,88.5,1944.14346851094,68,95,
,E10,SYBR,,Unkn-21,,None,None,None,None,
,E11,SYBR,,Unkn-21,,None,None,None,None,
,E12,SYBR,,Unkn-21,,None,None,None,None,
,F01,SYBR,,Std-06,,88.5,2732.70146854149,82,95,
,F02,SYBR,,Std-06,,88.5,2743.2519590622,83,94,
,F03,SYBR,,Std-06,,88.5,2839.9791978961,83,94,
,F04,SYBR,,Unkn-06,,88.5,2362.11181906993,68,94,
,F05,SYBR,,Unkn-06,,88.5,2328.6362331639,68,94,
,F06,SYBR,,Unkn-06,,88.5,2269.78443443505,68.5,94,
,F07,SYBR,,Unkn-14,,88.5,2031.04535165308,69.5,95,
,F08,SYBR,,Unkn-14,,88.5,1985.7366544388,69,95,
,F09,SYBR,,Unkn-14,,88.5,2014.81486203003,68.5,95,
,F10,SYBR,,Unkn-22,,None,None,None,None,
,F11,SYBR,,Unkn-22,,None,None,None,None,
,F12,SYBR,,Unkn-22,,None,None,None,None,
,G01,SYBR,,Std-07,,88.5,2587.87138367609,83,95,
,G02,SYBR,,Std-07,,88.5,2455.92083859492,82.5,93,
,G03,SYBR,,Std-07,,88.5,2510.10457088627,83,94,
,G04,SYBR,,Unkn-07,,89,1845.54886256183,69,94,
,G05,SYBR,,Unkn-07,,89,1859.23283531606,68.5,94,
,G06,SYBR,,Unkn-07,,89,1869.67087635242,69,94,
,G07,SYBR,,Unkn-15,,89,2167.74250180976,79.5,95,
,G08,SYBR,,Unkn-15,,89,2219.82527712704,78.5,95,
,G09,SYBR,,Unkn-15,,89,2030.00175613397,82,95,
,G10,SYBR,,Unkn-23,,None,None,None,None,
,G11,SYBR,,Unkn-23,,None,None,None,None,
,G12,SYBR,,Unkn-23,,None,None,None,None,
,H01,SYBR,,NTC,,88.5,1858.18918896507,82,95,
,H02,SYBR,,NTC,,88.5,1908.82560227392,82,95,
,H03,SYBR,,NTC,,88.5,1966.09401634997,82,95,
,H04,SYBR,,Unkn-08,,88.5,1632.09565620275,67.5,95,
,H05,SYBR,,Unkn-08,,88.5,1923.07978119978,68,95,
,H06,SYBR,,Unkn-08,,88.5,1794.56439834176,67.5,95,
,H07,SYBR,,Unkn-16,,90,1486.12521100011,84.5,95,
,H08,SYBR,,Unkn-16,,89.5,1571.36273752488,84.5,95,
,H09,SYBR,,Unkn-16,,90,1568.87644118864,84.5,95,
,H10,SYBR,,Unkn-24,,None,None,None,None,
,H11,SYBR,,Unkn-24,,None,None,None,None,
,H12,SYBR,,Unkn-24,,None,None,None,None,
